duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
160.835,2421.935,38750960,19-1155.wav,121,468.0,2.9098144061,0.3429550321,0.0839125012,258.6205393824,225.1422562393,282.0276980226,311.1269837221,419.0656058195,0.0031520625,5.6610828402,0.1543875297,Amy_Coney_Barrett,scotus_justice,2261.1,36177600,"Good morning, Ms. Sinzdak. I -- I have to say join me up with Justices Alito and Kagan. I'm baffled by the distinction that you're drawing between ""credibility"" and ""persuasiveness."" And it's not actually consistent with the way that I've seen cases come up for review in the court of appeals from IJs who make adverse credibility determinations. The ones I've seen, you know, they've essentially been equivalent to saying that the witness is lying. This -- this fine distinction between ""believable"" and ""believed"" just seems, you know, nitpicking to me. As Justice Kavanaugh was saying, it seems to me more like ""credibility"" refers to are they lying, and then ""persuasiveness,"" as Justice Kavanaugh was suggesting, points to other reasons why you might not believe them. So I could -- you know, thinking about your example with the child and the crumbs, I was thinking as you talked about an example about my child. I come home and find the child hysterically crying, and she said someone was beating at the door, I think somebody was trying to break into her house -- our house. And I can believe her. I don't think she's lying. But then my neighbor says, yeah, you know, I -- I saw it was the UPS man. So I would not find her story persuasive, not because of credibility but because there was other evidence that showed she was not, in fact, in danger. It was the UPS deliveryman. So I don't think that -- you -- you seem to be leaning heavily on the fact that the statute uses both the words ""credibility"" and ""persuasiveness,"" and I just don't see it. So I want to ask you what's wrong with seeing it this way: that the IJ makes a determination about credibility, and that has to be express, and when it gets up to the Board, there are two ways in which the Board might have to confront this presumption. Either the IJ actually found the alien incredible and the Board disagrees, in which case it has to confront the presumption and explain why it thinks the evidence rebuts that presumption of credibility, or the IJ might not have done a good enough job in making an adverse credibility determination explicit, as the statute requires, and then, still, the Board has to presume credibility and then explain why it thinks the presumption is rebutted. If the Board offers such an explanation, once it gets up to the court of appeals, the court of appeals isn't applying any kind of presumption. The court of appeals is just reviewing it for substantial evidence and seeing if the Board's explanation -- and the Board has to show that it understood what presumption should be there -- whether the Board's explanation was rational and substantial evidence supported its determination that the alien was not telling the truth. Is that an okay way to think about it, and how is that different from your way?",496,3.0839058662604533,1.4268354177
16.365,2507.595,40121520,19-1155.wav,127,88.0,5.377329667,0.18243678160000001,0.0204591655,249.8109743956,223.5876811834,269.291779527,297.076988157,455.0900420906,0.0015464498000000001,5.6360596687,0.1692996837,Amy_Coney_Barrett,scotus_justice,2491.23,39859680,"-- sneak in one more question. Is it your position that IJs actually, on the ground, proceed in the way that you're suggesting, drawing this distinction between someone could believe you, but I don't, and just using ""credibility"" in the way that Justices Alito and Kagan and I have been using it, just as it means truth?",57,3.483043079743355,-0.3748552203
29.805,2732.37,43717920,19-1155.wav,134,107.0,3.5900016776,0.2774339623,0.0511753022,186.0688892989,140.0406336535,206.4563592677,238.5299114663,538.8955573358,0.0018232914,5.4185841056,0.33632392040000003,John_G_Roberts_Jr,scotus_justice,2702.565,43241040,"Mr. Katyal, just to be -- be clear sort of starting out here, the question presented is whether a court of appeals may conclusively presume that an asylum -- asylum applicant's testimony is credible and true if there's no explicit adversary -- adverse credibility determination. And -- and your answer to that is no, the court of appeals cannot conclusively presume that the applicant's testimony is credible and true. Is that right?",72,2.415702063412179,-0.8496727347
18.425,2775.82,44413120,19-1155.wav,136,44.0,2.3880597015,0.4130232558,0.1508287204,170.6259238017,156.9722407188,188.2309056502,208.8552666091,509.3145499927,0.0022020239,5.3339482804,0.31752496890000004,John_G_Roberts_Jr,scotus_justice,2757.395,44118320,And I also understand your position to be that there are no magic words here. The -- the BIA does not specifically have to find that we think -- doesn't have to have an explicit adverse credibility determination. Is that right?,41,2.225237449118046,-0.272887975
15.175,2813.37,45013920,19-1155.wav,138,58.0,3.8220757825,0.2599298246,0.0421122758,162.9207307515,146.9705361734,205.2672581381,263.5222370712,541.7035418718,0.0025912992,5.4432710041,0.4174376483,John_G_Roberts_Jr,scotus_justice,2798.195,44771120,Right. So -- so what it comes down to in -- in your view is simply how much of an explanation BIA is required to provide before the court of appeals can say that it implicitly made an adverse credibility determination?,41,2.701812191103789,-1.4896374941000001
25.9,2867.35,45877600,19-1155.wav,143,61.0,2.3552123552,0.4234666667,0.0975997156,104.4276333046,96.3152972546,702.5025799939,890.2251074657,925.462824244,0.0017190994000000001,5.8454289151,0.9699077650000001,Clarence_Thomas,scotus_justice,2841.45,45463200,"Yes, Mr. Katyal, the -- I'm a bit confused. The -- you say that there's no magic word requirement. But what if there is just the -- the -- the Board makes a choice or the IJ makes a choice between two sets of evidence? Isn't it implicit that it found one more credible than the other?",57,2.200772200772201,-0.1596381366
77.77,3044.54,48712640,19-1155.wav,149,174.0,2.2373665938,0.44374566470000004,0.1581928602,154.2221024191,137.9846627862,179.7306998565,243.4023123655,394.5246814286,0.0017089308,5.3046453086,0.3178155858,Stephen_G_Breyer,scotus_justice,2966.77,47468320,"Good morning. I -- I think you and every -- everyone seems to agree with this: The Ninth Circuit's wrong when they say that you, even though where there's no finding, you assume that the person is credible. That isn't what the statute said. It says where there's no -- no -- no finding, you presume, not assume. And so the question is, did the -- did -- did -- is that what the agency did? Did it presume it? No. Well, maybe, because they might have assumed that the presumption was rebutted. So we have a question on appeal. They didn't write whether it was rebutted or not. But that's true of district court judges: When they make a lot of findings that are appealed, they don't always have to write. It could be the situation. It could be implicit from the record that they assumed that it was rebutted. Lower courts or the agency thought the presumption was rebutted. Now you don't have to write about everything on -- an agency doesn't have to and a district judge doesn't have to. So how do we deal with that?",190,2.443101453002443,0.45501273870000003
11.99,3093.16,49490560,19-1155.wav,157,70.0,5.8381984987,0.1669565217,0.0158755488,167.9417221758,129.714776548,228.4179784014,267.7407730075,353.1287079587,0.0036565189,5.3957485045,0.27239313200000004,Stephen_G_Breyer,scotus_justice,3081.17,49298720,"-- but do you think they have to write an opinion where district judges all the time are making rulings where they don't write opinions, and suddenly an administrative law judge has to write an opinion on this matter, on every matter?",42,3.5029190992493744,-0.5588739514000001
25.99,3177.035,50832560,19-1155.wav,169,67.0,2.5779145825,0.37139393940000004,0.0753378145,147.6829753058,124.8047708241,157.3710525679,198.5622507693,293.6647679174,0.0019363208000000001,5.1391927914,0.20101204820000002,Samuel_A_Alito_Jr,scotus_justice,3151.045,50416720,"I don't know that I have very much to add here. The -- the Ninth Circuit said, and I'm quoting from the opinion in your case, ""We have repeatedly held that where the BIA does not make an explicit adverse credibility finding, the court must assume that the petitioner's factual contentions are true."" I understand you now to acknowledge that that was an inaccurate statement of the law. Isn't that right?",71,2.7318199307425934,0.2714070678
46.83,3227.74,51643840,19-1155.wav,171,105.0,2.2421524664,0.44,0.1528073846,160.1218501126,125.4333010543,177.666316696,200.5789474828,446.6985492444,0.0014250538,5.2083212841,0.2676049533,Samuel_A_Alito_Jr,scotus_justice,3180.91,50894560,"Okay. So the -- the BIA can implicitly find that the presumption was rebutted. And then the question does seem to come down to whether it is permissible to read the BIA's opinion as sufficiently stating that they -- that the -- that the Board found that -- that the -- the requirements for asylum were not met, whether they provided a sufficient explanation. They don't have to do it explicitly, but they have to provide an explanation. That's -- that's the question, right?",84,1.7937219730941705,-0.4275738001
23.35,3284.42,52550720,19-1155.wav,173,81.0,3.4689507495000003,0.2836,0.05741424,140.8108040097,124.9054871978,155.5868489919,256.943315216,296.7690013988,0.0012984351,5.1978134678,0.319371354,Samuel_A_Alito_Jr,scotus_justice,3261.07,52177120,"Well, the -- the Board could say -- could do this, could it not? The alien testified to this, there were other witnesses that testified to this, another witness testified to this. Without going through each witness and saying we believe A, we -- we disbelieve B, we believe C, they simply say these are the facts that we -- that we -- that we find. That would be sufficient, wouldn't it?",72,3.083511777301927,0.2730765343
42.075,3364.55,53832800,19-1155.wav,177,143.0,3.3986928105,0.29498591550000003,0.09413756320000001,213.7370270538,180.7718692089,233.081880759,266.1986996282,367.7786621532,0.0026494928,5.4821771706,0.16505132420000002,Sonia_Sotomayor,scotus_justice,3322.475,53159600,"Mr. Katyal, I have a basic problem in this case starting from where Justice -- Justice Alito did, which is you've admitted the Ninth Circuit applied the wrong presumption. It seems to me that then the only thing that happens is a remand to see exactly what they intended or didn't intend. I do have a problem in this case believing that this ruling was on anything other than credibility, i.e., they -- that the IJ and the BI -- and the BIA didn't believe your client with respect to the nature of the assault. Am I correct in that assumption?",101,2.400475341651812,0.1840809286
